nohup: ignoring input
epoch 0 batch 0: loss:232.698227; accuracy:0.0622
epoch 18 batch 96: loss:3.201089; accuracy:0.1267
epoch 18 batch 97: loss:2.996351; accuracy:0.1822
epoch 18 batch 98: loss:3.144838; accuracy:0.1289
epoch 18 batch 99: loss:3.035021; accuracy:0.1489

epoch 18, on val, loss=1.4811 acc=0.3693

epoch 19 batch 0: loss:3.159993; accuracy:0.1244
epoch 19 batch 1: loss:2.960154; accuracy:0.1622
epoch 19 batch 2: loss:3.073698; accuracy:0.1933
epoch 19 batch 3: loss:3.125465; accuracy:0.1444
epoch 19 batch 4: loss:3.075745; accuracy:0.1289
epoch 19 batch 5: loss:3.124222; accuracy:0.1444
epoch 19 batch 6: loss:3.126638; accuracy:0.1400
epoch 19 batch 7: loss:3.160280; accuracy:0.1622
epoch 19 batch 8: loss:3.093511; accuracy:0.1533
epoch 19 batch 9: loss:2.978145; accuracy:0.2156
epoch 19 batch 10: loss:3.015458; accuracy:0.1733
epoch 19 batch 11: loss:3.116446; accuracy:0.1733
epoch 19 batch 12: loss:3.020291; accuracy:0.1489
epoch 19 batch 13: loss:2.890156; accuracy:0.1844
epoch 19 batch 14: loss:3.249717; accuracy:0.1222
epoch 19 batch 15: loss:2.937408; accuracy:0.1533
epoch 19 batch 16: loss:2.929584; accuracy:0.2089
epoch 19 batch 17: loss:3.004056; accuracy:0.1644
epoch 19 batch 18: loss:3.200479; accuracy:0.1111
epoch 19 batch 19: loss:2.981897; accuracy:0.1400
epoch 19 batch 20: loss:3.078730; accuracy:0.1778
epoch 19 batch 21: loss:3.057362; accuracy:0.1600
epoch 19 batch 22: loss:3.055913; accuracy:0.1622
epoch 19 batch 23: loss:3.006017; accuracy:0.1733
epoch 19 batch 24: loss:2.938416; accuracy:0.1533
epoch 19 batch 25: loss:3.106524; accuracy:0.1378
epoch 19 batch 26: loss:3.025083; accuracy:0.1600
epoch 19 batch 27: loss:3.132784; accuracy:0.1444
epoch 19 batch 28: loss:3.186657; accuracy:0.1022
epoch 19 batch 29: loss:3.041682; accuracy:0.1422
epoch 19 batch 30: loss:3.128996; accuracy:0.1156
epoch 19 batch 31: loss:3.031086; accuracy:0.1289
epoch 19 batch 32: loss:2.883845; accuracy:0.2378
epoch 19 batch 33: loss:3.002121; accuracy:0.1600
epoch 19 batch 34: loss:3.100093; accuracy:0.1444
epoch 19 batch 35: loss:3.078830; accuracy:0.1578
epoch 19 batch 36: loss:2.998477; accuracy:0.1867
epoch 19 batch 37: loss:3.021524; accuracy:0.1467
epoch 19 batch 38: loss:3.107701; accuracy:0.1467
epoch 19 batch 39: loss:3.095856; accuracy:0.1733
epoch 19 batch 40: loss:3.205938; accuracy:0.1178
epoch 19 batch 41: loss:3.049507; accuracy:0.1356
epoch 19 batch 42: loss:2.985876; accuracy:0.1600
epoch 19 batch 43: loss:3.095906; accuracy:0.1511
epoch 19 batch 44: loss:3.051727; accuracy:0.1667
epoch 19 batch 45: loss:3.156673; accuracy:0.1489
epoch 19 batch 46: loss:3.040495; accuracy:0.1400
epoch 19 batch 47: loss:3.050858; accuracy:0.1400
epoch 19 batch 48: loss:3.203578; accuracy:0.1444
epoch 19 batch 49: loss:3.091884; accuracy:0.1667
epoch 19 batch 50: loss:2.960389; accuracy:0.1733
epoch 19 batch 51: loss:3.047166; accuracy:0.1489
epoch 19 batch 52: loss:2.969558; accuracy:0.1667
epoch 19 batch 53: loss:2.939320; accuracy:0.1622
epoch 19 batch 54: loss:3.192319; accuracy:0.1222
epoch 19 batch 55: loss:3.315828; accuracy:0.1267
epoch 19 batch 56: loss:3.183324; accuracy:0.1222
epoch 19 batch 57: loss:3.116439; accuracy:0.1578
epoch 19 batch 58: loss:3.005746; accuracy:0.1689
epoch 19 batch 59: loss:3.252240; accuracy:0.1267
epoch 19 batch 60: loss:2.932998; accuracy:0.1467
epoch 19 batch 61: loss:3.169998; accuracy:0.1067
epoch 19 batch 62: loss:2.928148; accuracy:0.1756
epoch 19 batch 63: loss:3.103023; accuracy:0.1311
epoch 19 batch 64: loss:3.024161; accuracy:0.1622
epoch 19 batch 65: loss:3.018884; accuracy:0.1533
epoch 19 batch 66: loss:3.076944; accuracy:0.1156
epoch 19 batch 67: loss:2.996439; accuracy:0.1644
epoch 19 batch 68: loss:3.086167; accuracy:0.1289
epoch 19 batch 69: loss:3.046993; accuracy:0.1444
epoch 19 batch 70: loss:3.007624; accuracy:0.1422
epoch 19 batch 71: loss:3.038687; accuracy:0.1889
epoch 19 batch 72: loss:2.886997; accuracy:0.1867
epoch 19 batch 73: loss:3.128061; accuracy:0.1222
epoch 19 batch 74: loss:3.073376; accuracy:0.1333
epoch 19 batch 75: loss:2.874271; accuracy:0.2044
epoch 19 batch 76: loss:3.016458; accuracy:0.1578
epoch 19 batch 77: loss:2.931107; accuracy:0.1644
epoch 19 batch 78: loss:2.939956; accuracy:0.1756
epoch 19 batch 79: loss:3.007846; accuracy:0.1667
epoch 19 batch 80: loss:3.178581; accuracy:0.1400
epoch 19 batch 81: loss:3.079197; accuracy:0.1200
epoch 19 batch 82: loss:3.008727; accuracy:0.1533
epoch 19 batch 83: loss:3.057920; accuracy:0.1556
epoch 19 batch 84: loss:3.094316; accuracy:0.1600
epoch 19 batch 85: loss:3.105010; accuracy:0.1333
epoch 19 batch 86: loss:3.107381; accuracy:0.1333
epoch 19 batch 87: loss:2.934448; accuracy:0.1667
epoch 19 batch 88: loss:3.009913; accuracy:0.1622
epoch 19 batch 89: loss:2.984054; accuracy:0.1667
epoch 19 batch 90: loss:3.003738; accuracy:0.1600
epoch 19 batch 91: loss:2.942215; accuracy:0.1756
epoch 19 batch 92: loss:3.106794; accuracy:0.1444
epoch 19 batch 93: loss:2.965738; accuracy:0.1511
epoch 19 batch 94: loss:2.916373; accuracy:0.1622
epoch 19 batch 95: loss:2.980353; accuracy:0.1756
epoch 19 batch 96: loss:3.169971; accuracy:0.1422
epoch 19 batch 97: loss:3.006126; accuracy:0.1444
epoch 19 batch 98: loss:3.210835; accuracy:0.1356
epoch 19 batch 99: loss:3.127162; accuracy:0.1222

epoch 19, on val, loss=1.4613 acc=0.3789

==> best loss model (loss = 1.461282), saving model...

epoch 20 batch 0: loss:3.214165; accuracy:0.1244
epoch 20 batch 1: loss:3.038807; accuracy:0.1800
epoch 20 batch 2: loss:2.987574; accuracy:0.1556
epoch 20 batch 3: loss:2.913973; accuracy:0.1533
epoch 20 batch 4: loss:3.024514; accuracy:0.1733
epoch 20 batch 5: loss:3.100609; accuracy:0.1289
epoch 20 batch 6: loss:2.954500; accuracy:0.1578
epoch 20 batch 7: loss:3.124534; accuracy:0.1467
epoch 20 batch 8: loss:3.156043; accuracy:0.1333
epoch 20 batch 9: loss:2.966145; accuracy:0.1556
epoch 20 batch 10: loss:2.996454; accuracy:0.1556
epoch 20 batch 11: loss:3.102540; accuracy:0.1644
epoch 20 batch 12: loss:3.136949; accuracy:0.1289
epoch 20 batch 13: loss:3.037807; accuracy:0.1467
epoch 20 batch 14: loss:3.165142; accuracy:0.1156
epoch 20 batch 15: loss:3.014969; accuracy:0.1422
epoch 20 batch 16: loss:2.986158; accuracy:0.1600
epoch 20 batch 17: loss:2.945997; accuracy:0.1533
epoch 20 batch 18: loss:3.110903; accuracy:0.1489
epoch 20 batch 19: loss:3.228495; accuracy:0.1044
epoch 20 batch 20: loss:3.161024; accuracy:0.1333
epoch 20 batch 21: loss:2.898950; accuracy:0.1689
epoch 20 batch 22: loss:3.062632; accuracy:0.1400
epoch 20 batch 23: loss:3.030108; accuracy:0.1311
epoch 20 batch 24: loss:3.027916; accuracy:0.1733
epoch 20 batch 25: loss:3.051631; accuracy:0.1289
epoch 20 batch 26: loss:2.981217; accuracy:0.1756
epoch 20 batch 27: loss:2.918358; accuracy:0.2000
epoch 20 batch 28: loss:2.950364; accuracy:0.1600
epoch 20 batch 29: loss:3.109936; accuracy:0.1311
epoch 20 batch 30: loss:2.948709; accuracy:0.1489
epoch 20 batch 31: loss:3.017249; accuracy:0.1622
epoch 20 batch 32: loss:2.962784; accuracy:0.1844
epoch 20 batch 33: loss:3.227234; accuracy:0.1467
epoch 20 batch 34: loss:2.911968; accuracy:0.1911
epoch 20 batch 35: loss:2.990264; accuracy:0.1489
epoch 20 batch 36: loss:2.878895; accuracy:0.1889
epoch 20 batch 37: loss:2.932487; accuracy:0.1556
epoch 20 batch 38: loss:2.931321; accuracy:0.1378
epoch 20 batch 39: loss:3.062392; accuracy:0.1467
epoch 20 batch 40: loss:2.932636; accuracy:0.1244
epoch 20 batch 41: loss:3.101937; accuracy:0.1178
epoch 20 batch 42: loss:3.142075; accuracy:0.1422
epoch 20 batch 43: loss:2.823985; accuracy:0.2156
epoch 20 batch 44: loss:3.006243; accuracy:0.1689
epoch 20 batch 45: loss:3.140951; accuracy:0.1378
epoch 20 batch 46: loss:2.893907; accuracy:0.1911
epoch 20 batch 47: loss:3.179939; accuracy:0.1689
epoch 20 batch 48: loss:3.031305; accuracy:0.1578
epoch 20 batch 49: loss:2.985927; accuracy:0.1667
epoch 20 batch 50: loss:3.008476; accuracy:0.1644
epoch 20 batch 51: loss:2.839396; accuracy:0.2178
epoch 20 batch 52: loss:3.086482; accuracy:0.1133
epoch 20 batch 53: loss:3.029217; accuracy:0.1467
epoch 20 batch 54: loss:3.176956; accuracy:0.1289
epoch 20 batch 55: loss:3.117056; accuracy:0.1244
epoch 20 batch 56: loss:3.050173; accuracy:0.1511
epoch 20 batch 57: loss:3.095761; accuracy:0.1378
epoch 20 batch 58: loss:2.913325; accuracy:0.1711
epoch 20 batch 59: loss:3.219114; accuracy:0.1156
epoch 20 batch 60: loss:2.984114; accuracy:0.2022
epoch 20 batch 61: loss:3.185129; accuracy:0.1400
epoch 20 batch 62: loss:3.060431; accuracy:0.1667
epoch 20 batch 63: loss:2.993304; accuracy:0.1533
epoch 20 batch 64: loss:2.936100; accuracy:0.1911
epoch 20 batch 65: loss:3.104694; accuracy:0.1333
epoch 20 batch 66: loss:2.883946; accuracy:0.1844
epoch 20 batch 67: loss:2.946946; accuracy:0.1711
epoch 20 batch 68: loss:3.064058; accuracy:0.1756
epoch 20 batch 69: loss:3.169803; accuracy:0.1644
epoch 20 batch 70: loss:3.021738; accuracy:0.1689
epoch 20 batch 71: loss:2.983594; accuracy:0.1356
epoch 20 batch 72: loss:3.183186; accuracy:0.1067
epoch 20 batch 73: loss:2.999584; accuracy:0.1578
epoch 20 batch 74: loss:3.048980; accuracy:0.1800
epoch 20 batch 75: loss:3.072181; accuracy:0.1511
epoch 20 batch 76: loss:3.075507; accuracy:0.1600
epoch 20 batch 77: loss:2.944282; accuracy:0.2133
epoch 20 batch 78: loss:2.987978; accuracy:0.1356
epoch 20 batch 79: loss:3.034382; accuracy:0.1556
epoch 20 batch 80: loss:3.020672; accuracy:0.1422
epoch 20 batch 81: loss:3.030338; accuracy:0.1733
epoch 20 batch 82: loss:3.057671; accuracy:0.1356
epoch 20 batch 83: loss:2.958691; accuracy:0.1778
epoch 20 batch 84: loss:2.922107; accuracy:0.1578
epoch 20 batch 85: loss:3.076346; accuracy:0.1267
epoch 20 batch 86: loss:2.980021; accuracy:0.1222
epoch 20 batch 87: loss:3.034161; accuracy:0.1622
epoch 20 batch 88: loss:3.041406; accuracy:0.1822
epoch 20 batch 89: loss:3.019205; accuracy:0.1378
epoch 20 batch 90: loss:2.859097; accuracy:0.1778
epoch 20 batch 91: loss:3.097631; accuracy:0.1111
epoch 20 batch 92: loss:3.046384; accuracy:0.1644
epoch 20 batch 93: loss:3.024692; accuracy:0.1378
epoch 20 batch 94: loss:2.896766; accuracy:0.2044
epoch 20 batch 95: loss:2.995944; accuracy:0.1756
epoch 20 batch 96: loss:2.926482; accuracy:0.1689
epoch 20 batch 97: loss:3.002251; accuracy:0.1911
epoch 20 batch 98: loss:3.025679; accuracy:0.1200
epoch 20 batch 99: loss:3.060056; accuracy:0.1400

epoch 20, on val, loss=1.4600 acc=0.3750

==> best loss model (loss = 1.460048), saving model...

epoch 21 batch 0: loss:2.976937; accuracy:0.1600
epoch 21 batch 1: loss:2.960161; accuracy:0.1889
epoch 21 batch 2: loss:2.927163; accuracy:0.1911
epoch 21 batch 3: loss:3.022816; accuracy:0.1511
epoch 21 batch 4: loss:2.962217; accuracy:0.1556
epoch 21 batch 5: loss:2.879250; accuracy:0.1911
epoch 21 batch 6: loss:2.914458; accuracy:0.1600
epoch 21 batch 7: loss:2.954667; accuracy:0.1533
epoch 21 batch 8: loss:3.066423; accuracy:0.1200
epoch 21 batch 9: loss:3.001103; accuracy:0.1689
epoch 21 batch 10: loss:3.040547; accuracy:0.1511
epoch 21 batch 11: loss:2.958095; accuracy:0.1533
epoch 21 batch 12: loss:2.971089; accuracy:0.1600
epoch 21 batch 13: loss:2.941184; accuracy:0.1600
epoch 21 batch 14: loss:3.055757; accuracy:0.1467
epoch 21 batch 15: loss:2.884897; accuracy:0.2244
epoch 21 batch 16: loss:3.001215; accuracy:0.1467
epoch 21 batch 17: loss:2.921350; accuracy:0.1733
epoch 21 batch 18: loss:2.977167; accuracy:0.1778
epoch 21 batch 19: loss:3.135710; accuracy:0.1644
epoch 21 batch 20: loss:3.125173; accuracy:0.1622
epoch 21 batch 21: loss:3.053018; accuracy:0.1578
epoch 21 batch 22: loss:3.088402; accuracy:0.1267
epoch 21 batch 23: loss:3.005022; accuracy:0.1489
epoch 21 batch 24: loss:3.019850; accuracy:0.1711
epoch 21 batch 25: loss:2.926938; accuracy:0.1733
epoch 21 batch 26: loss:2.923074; accuracy:0.1733
epoch 21 batch 27: loss:2.959813; accuracy:0.1578
epoch 21 batch 28: loss:2.998347; accuracy:0.1200
epoch 21 batch 29: loss:3.144837; accuracy:0.1178
epoch 21 batch 30: loss:2.935989; accuracy:0.1978
epoch 21 batch 31: loss:3.061263; accuracy:0.1711
epoch 21 batch 32: loss:3.060808; accuracy:0.1511
epoch 21 batch 33: loss:3.128530; accuracy:0.1178
epoch 21 batch 34: loss:2.776076; accuracy:0.2289
epoch 21 batch 35: loss:2.920274; accuracy:0.1600
epoch 21 batch 36: loss:2.990875; accuracy:0.1533
epoch 21 batch 37: loss:2.985827; accuracy:0.1622
epoch 21 batch 38: loss:3.165783; accuracy:0.1311
epoch 21 batch 39: loss:3.101398; accuracy:0.1289
epoch 21 batch 40: loss:3.134474; accuracy:0.1578
epoch 21 batch 41: loss:3.016717; accuracy:0.1578
epoch 21 batch 42: loss:3.076445; accuracy:0.1422
epoch 21 batch 43: loss:3.070594; accuracy:0.1356
epoch 21 batch 44: loss:2.925413; accuracy:0.1844
epoch 21 batch 45: loss:3.038112; accuracy:0.1422
epoch 21 batch 46: loss:2.992687; accuracy:0.1778
epoch 21 batch 47: loss:2.965093; accuracy:0.1422
epoch 21 batch 48: loss:3.047237; accuracy:0.1978
epoch 21 batch 49: loss:3.099834; accuracy:0.1578
epoch 21 batch 50: loss:2.987395; accuracy:0.1133
epoch 21 batch 51: loss:2.955644; accuracy:0.1756
epoch 21 batch 52: loss:3.060533; accuracy:0.1400
epoch 21 batch 53: loss:2.964322; accuracy:0.1578
epoch 21 batch 54: loss:2.916078; accuracy:0.1867
epoch 21 batch 55: loss:2.954682; accuracy:0.1822
epoch 21 batch 56: loss:3.026230; accuracy:0.1622
epoch 21 batch 57: loss:2.951733; accuracy:0.1711
epoch 21 batch 58: loss:2.975243; accuracy:0.1689
epoch 21 batch 59: loss:2.956739; accuracy:0.1756
epoch 21 batch 60: loss:2.809376; accuracy:0.2000
epoch 21 batch 61: loss:2.913960; accuracy:0.1711
epoch 21 batch 62: loss:3.042094; accuracy:0.1422
epoch 21 batch 63: loss:2.946355; accuracy:0.1578
epoch 21 batch 64: loss:3.091107; accuracy:0.1533
epoch 21 batch 65: loss:3.014533; accuracy:0.1244
epoch 21 batch 66: loss:2.968952; accuracy:0.1444
epoch 21 batch 67: loss:3.197922; accuracy:0.1022
epoch 21 batch 68: loss:2.923958; accuracy:0.2000
epoch 21 batch 69: loss:3.005052; accuracy:0.1467
epoch 21 batch 70: loss:2.930414; accuracy:0.1400
epoch 21 batch 71: loss:3.120454; accuracy:0.1133
epoch 21 batch 72: loss:2.947109; accuracy:0.1444
epoch 21 batch 73: loss:2.963380; accuracy:0.1756
epoch 21 batch 74: loss:2.966785; accuracy:0.1711
epoch 21 batch 75: loss:2.895787; accuracy:0.2022
epoch 21 batch 76: loss:2.963258; accuracy:0.1844
epoch 21 batch 77: loss:3.077008; accuracy:0.1511
epoch 21 batch 78: loss:2.974910; accuracy:0.1578
epoch 21 batch 79: loss:3.052708; accuracy:0.1400
epoch 21 batch 80: loss:2.984925; accuracy:0.1578
epoch 21 batch 81: loss:2.978427; accuracy:0.1933
epoch 21 batch 82: loss:3.097519; accuracy:0.1556
epoch 21 batch 83: loss:2.850250; accuracy:0.1756
epoch 21 batch 84: loss:2.946098; accuracy:0.2067
epoch 21 batch 85: loss:2.845000; accuracy:0.1778
epoch 21 batch 86: loss:3.020123; accuracy:0.1933
epoch 21 batch 87: loss:2.895284; accuracy:0.1511
epoch 21 batch 88: loss:3.047731; accuracy:0.1689
epoch 21 batch 89: loss:3.102949; accuracy:0.1089
epoch 21 batch 90: loss:2.913900; accuracy:0.1733
epoch 21 batch 91: loss:3.002935; accuracy:0.1556
epoch 21 batch 92: loss:2.996003; accuracy:0.1333
epoch 21 batch 93: loss:2.963958; accuracy:0.1378
epoch 21 batch 94: loss:2.925900; accuracy:0.1844
epoch 21 batch 95: loss:2.994358; accuracy:0.1778
epoch 21 batch 96: loss:3.135155; accuracy:0.1333
epoch 21 batch 97: loss:2.848475; accuracy:0.2044
epoch 21 batch 98: loss:3.011591; accuracy:0.1578
epoch 21 batch 99: loss:3.076741; accuracy:0.1444

epoch 21, on val, loss=1.4530 acc=0.3782

==> best loss model (loss = 1.452994), saving model...

epoch 22 batch 0: loss:2.923656; accuracy:0.1911
epoch 22 batch 1: loss:3.023150; accuracy:0.1844
epoch 22 batch 2: loss:2.929868; accuracy:0.1933
epoch 22 batch 3: loss:2.985535; accuracy:0.1600
epoch 22 batch 4: loss:3.004411; accuracy:0.1756
epoch 22 batch 5: loss:2.996722; accuracy:0.1578
epoch 22 batch 6: loss:3.191951; accuracy:0.1533
epoch 22 batch 7: loss:2.901446; accuracy:0.1844
epoch 22 batch 8: loss:3.141339; accuracy:0.1244
epoch 22 batch 9: loss:2.967101; accuracy:0.1956
epoch 22 batch 10: loss:3.066813; accuracy:0.1289
epoch 22 batch 11: loss:3.029178; accuracy:0.1178
epoch 22 batch 12: loss:3.013158; accuracy:0.1578
epoch 22 batch 13: loss:3.000913; accuracy:0.1467
epoch 22 batch 14: loss:3.098152; accuracy:0.1422
epoch 22 batch 15: loss:3.050865; accuracy:0.1511
epoch 22 batch 16: loss:2.966243; accuracy:0.1600
epoch 22 batch 17: loss:2.947238; accuracy:0.1556
epoch 22 batch 18: loss:2.886333; accuracy:0.1711
epoch 22 batch 19: loss:3.043235; accuracy:0.1400
epoch 22 batch 20: loss:3.152150; accuracy:0.1289
epoch 22 batch 21: loss:3.017522; accuracy:0.1333
epoch 22 batch 22: loss:2.897652; accuracy:0.1800
epoch 22 batch 23: loss:2.966302; accuracy:0.1778
epoch 22 batch 24: loss:2.934247; accuracy:0.1511
epoch 22 batch 25: loss:3.075611; accuracy:0.1489
epoch 22 batch 26: loss:3.019619; accuracy:0.1067
epoch 22 batch 27: loss:2.994391; accuracy:0.1511
epoch 22 batch 28: loss:2.990581; accuracy:0.1600
epoch 22 batch 29: loss:2.904706; accuracy:0.1578
epoch 22 batch 30: loss:3.086364; accuracy:0.1378
epoch 22 batch 31: loss:3.063833; accuracy:0.1444
epoch 22 batch 32: loss:2.863713; accuracy:0.1822
epoch 22 batch 33: loss:2.819340; accuracy:0.1622
epoch 22 batch 34: loss:3.151916; accuracy:0.1400
epoch 22 batch 35: loss:3.087275; accuracy:0.1644
epoch 22 batch 36: loss:2.923963; accuracy:0.1956
epoch 22 batch 37: loss:2.870586; accuracy:0.1578
epoch 22 batch 38: loss:3.066444; accuracy:0.1067
epoch 22 batch 39: loss:3.027815; accuracy:0.1267
epoch 22 batch 40: loss:2.947391; accuracy:0.1622
epoch 22 batch 41: loss:2.985316; accuracy:0.1356
epoch 22 batch 42: loss:3.040139; accuracy:0.1556
epoch 22 batch 43: loss:2.959750; accuracy:0.1778
epoch 22 batch 44: loss:2.980583; accuracy:0.1667
epoch 22 batch 45: loss:3.004364; accuracy:0.1533
epoch 22 batch 46: loss:3.023744; accuracy:0.1667
epoch 22 batch 47: loss:2.898030; accuracy:0.1867
epoch 22 batch 48: loss:3.022776; accuracy:0.1733
epoch 22 batch 49: loss:3.075418; accuracy:0.1511
epoch 22 batch 50: loss:3.044531; accuracy:0.1778
epoch 22 batch 51: loss:3.101779; accuracy:0.1600
epoch 22 batch 52: loss:3.153962; accuracy:0.1200
epoch 22 batch 53: loss:2.932884; accuracy:0.1978
epoch 22 batch 54: loss:3.090505; accuracy:0.1578
epoch 22 batch 55: loss:3.122080; accuracy:0.1356
epoch 22 batch 56: loss:3.055737; accuracy:0.1356
epoch 22 batch 57: loss:2.873176; accuracy:0.1489
epoch 22 batch 58: loss:3.067367; accuracy:0.1311
epoch 22 batch 59: loss:2.915662; accuracy:0.1844
epoch 22 batch 60: loss:3.017433; accuracy:0.1867
epoch 22 batch 61: loss:3.080930; accuracy:0.1044
epoch 22 batch 62: loss:3.112195; accuracy:0.1333
epoch 22 batch 63: loss:3.128995; accuracy:0.1511
epoch 22 batch 64: loss:2.939811; accuracy:0.1533
epoch 22 batch 65: loss:3.123006; accuracy:0.1222
epoch 22 batch 66: loss:3.006639; accuracy:0.1467
epoch 22 batch 67: loss:2.911108; accuracy:0.2178
epoch 22 batch 68: loss:2.928216; accuracy:0.1778
epoch 22 batch 69: loss:2.919815; accuracy:0.1644
epoch 22 batch 70: loss:3.059181; accuracy:0.1467
epoch 22 batch 71: loss:2.978429; accuracy:0.1689
epoch 22 batch 72: loss:3.024342; accuracy:0.1800
epoch 22 batch 73: loss:3.119578; accuracy:0.1244
epoch 22 batch 74: loss:2.996148; accuracy:0.1378
epoch 22 batch 75: loss:2.995259; accuracy:0.1222
epoch 22 batch 76: loss:2.942911; accuracy:0.1511
epoch 22 batch 77: loss:3.120363; accuracy:0.1111
epoch 22 batch 78: loss:2.909896; accuracy:0.1844
epoch 22 batch 79: loss:2.999676; accuracy:0.1511
epoch 22 batch 80: loss:3.053382; accuracy:0.1267
epoch 22 batch 81: loss:3.036560; accuracy:0.1533
epoch 22 batch 82: loss:3.063872; accuracy:0.1622
epoch 22 batch 83: loss:3.148499; accuracy:0.1244
epoch 22 batch 84: loss:2.899093; accuracy:0.2067
epoch 22 batch 85: loss:2.897534; accuracy:0.1800
epoch 22 batch 86: loss:3.058692; accuracy:0.1444
epoch 22 batch 87: loss:2.894394; accuracy:0.2000
epoch 22 batch 88: loss:2.953158; accuracy:0.1844
epoch 22 batch 89: loss:3.219947; accuracy:0.1311
epoch 22 batch 90: loss:2.991067; accuracy:0.1511
epoch 22 batch 91: loss:2.962379; accuracy:0.1400
epoch 22 batch 92: loss:2.959122; accuracy:0.1556
epoch 22 batch 93: loss:3.051253; accuracy:0.1600
epoch 22 batch 94: loss:2.888369; accuracy:0.2067
epoch 22 batch 95: loss:3.032860; accuracy:0.1556
epoch 22 batch 96: loss:3.110338; accuracy:0.1178
epoch 22 batch 97: loss:3.057522; accuracy:0.1511
epoch 22 batch 98: loss:3.180910; accuracy:0.1333
epoch 22 batch 99: loss:2.898264; accuracy:0.1978

epoch 22, on val, loss=1.4303 acc=0.3941

==> best loss model (loss = 1.430299), saving model...

epoch 23 batch 0: loss:2.896359; accuracy:0.1644
epoch 23 batch 1: loss:2.957171; accuracy:0.1689
epoch 23 batch 2: loss:3.064402; accuracy:0.1467
epoch 23 batch 3: loss:3.007325; accuracy:0.1978
epoch 23 batch 4: loss:3.002203; accuracy:0.1511
epoch 23 batch 5: loss:2.894438; accuracy:0.1667
epoch 23 batch 6: loss:3.235728; accuracy:0.1244
epoch 23 batch 7: loss:2.955629; accuracy:0.1289
epoch 23 batch 8: loss:2.766204; accuracy:0.2333
epoch 23 batch 9: loss:2.982938; accuracy:0.1956
epoch 23 batch 10: loss:3.025245; accuracy:0.1378
epoch 23 batch 11: loss:3.020459; accuracy:0.1689
epoch 23 batch 12: loss:2.914293; accuracy:0.1800
epoch 23 batch 13: loss:3.031941; accuracy:0.1244
epoch 23 batch 14: loss:2.866052; accuracy:0.1600
epoch 23 batch 15: loss:2.948210; accuracy:0.1600
epoch 23 batch 16: loss:3.009423; accuracy:0.1400
epoch 23 batch 17: loss:3.006894; accuracy:0.1600
epoch 23 batch 18: loss:3.037618; accuracy:0.1600
epoch 23 batch 19: loss:2.879171; accuracy:0.1956
epoch 23 batch 20: loss:2.950411; accuracy:0.1689
epoch 23 batch 21: loss:3.056373; accuracy:0.1867
epoch 23 batch 22: loss:2.893266; accuracy:0.1689
epoch 23 batch 23: loss:2.939337; accuracy:0.1667
epoch 23 batch 24: loss:3.031359; accuracy:0.1444
epoch 23 batch 25: loss:2.964198; accuracy:0.1689
epoch 23 batch 26: loss:3.127583; accuracy:0.1378
epoch 23 batch 27: loss:2.904585; accuracy:0.1889
epoch 23 batch 28: loss:3.088164; accuracy:0.1200
epoch 23 batch 29: loss:2.864622; accuracy:0.1756
epoch 23 batch 30: loss:3.013017; accuracy:0.1556
epoch 23 batch 31: loss:3.092669; accuracy:0.1378
epoch 23 batch 32: loss:3.077193; accuracy:0.1444
epoch 23 batch 33: loss:2.923887; accuracy:0.1533
epoch 23 batch 34: loss:2.953018; accuracy:0.1689
epoch 23 batch 35: loss:2.936495; accuracy:0.1933
epoch 23 batch 36: loss:3.059348; accuracy:0.1111
epoch 23 batch 37: loss:2.908364; accuracy:0.1844
epoch 23 batch 38: loss:3.210216; accuracy:0.1444
epoch 23 batch 39: loss:3.063337; accuracy:0.1489
epoch 23 batch 40: loss:2.958550; accuracy:0.1867
epoch 23 batch 41: loss:2.978768; accuracy:0.1867
epoch 23 batch 42: loss:2.959061; accuracy:0.1867
epoch 23 batch 43: loss:2.875106; accuracy:0.2244
epoch 23 batch 44: loss:3.019713; accuracy:0.1400
epoch 23 batch 45: loss:2.869010; accuracy:0.1933
epoch 23 batch 46: loss:3.080547; accuracy:0.1222
epoch 23 batch 47: loss:3.115403; accuracy:0.1200
epoch 23 batch 48: loss:2.969973; accuracy:0.1778
epoch 23 batch 49: loss:2.857443; accuracy:0.1911
epoch 23 batch 50: loss:3.083569; accuracy:0.1444
epoch 23 batch 51: loss:3.011926; accuracy:0.1600
epoch 23 batch 52: loss:2.986517; accuracy:0.1467
epoch 23 batch 53: loss:3.217165; accuracy:0.1244
epoch 23 batch 54: loss:2.976222; accuracy:0.1711
epoch 23 batch 55: loss:2.988424; accuracy:0.1511
epoch 23 batch 56: loss:2.975974; accuracy:0.1556
epoch 23 batch 57: loss:2.892289; accuracy:0.1556
epoch 23 batch 58: loss:3.063736; accuracy:0.1067
epoch 23 batch 59: loss:3.111869; accuracy:0.1267
epoch 23 batch 60: loss:2.999283; accuracy:0.1200
epoch 23 batch 61: loss:3.003268; accuracy:0.1644
epoch 23 batch 62: loss:2.929767; accuracy:0.1822
epoch 23 batch 63: loss:3.056116; accuracy:0.1444
epoch 23 batch 64: loss:2.797325; accuracy:0.1756
epoch 23 batch 65: loss:2.933928; accuracy:0.1822
epoch 23 batch 66: loss:3.012850; accuracy:0.1444
epoch 23 batch 67: loss:3.036907; accuracy:0.1356
epoch 23 batch 68: loss:2.978033; accuracy:0.1556
